"","ref_date","GEO","DGUID","New.housing.price.indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS","full_date","yr"
"410","2015-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95,"",NA,NA,1,2015-02-01,2015
"411","2015-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95,"",NA,NA,1,2015-03-01,2015
"412","2015-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.1,"",NA,NA,1,2015-04-01,2015
"413","2015-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.1,"",NA,NA,1,2015-05-01,2015
"414","2015-06","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.3,"",NA,NA,1,2015-06-01,2015
"415","2015-07","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.5,"",NA,NA,1,2015-07-01,2015
"416","2015-08","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.8,"",NA,NA,1,2015-08-01,2015
"417","2015-09","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,95.9,"",NA,NA,1,2015-09-01,2015
"418","2015-10","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,96.2,"",NA,NA,1,2015-10-01,2015
"419","2015-11","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,96.4,"",NA,NA,1,2015-11-01,2015
"420","2015-12","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,96.5,"",NA,NA,1,2015-12-01,2015
"421","2016-01","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,96.7,"",NA,NA,1,2016-01-01,2016
"422","2016-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,97,"",NA,NA,1,2016-02-01,2016
"423","2016-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,97.2,"",NA,NA,1,2016-03-01,2016
"424","2016-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,97.6,"",NA,NA,1,2016-04-01,2016
"425","2016-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,98.5,"",NA,NA,1,2016-05-01,2016
"426","2016-06","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,98.5,"",NA,NA,1,2016-06-01,2016
"427","2016-07","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99,"",NA,NA,1,2016-07-01,2016
"428","2016-08","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99.3,"",NA,NA,1,2016-08-01,2016
"429","2016-09","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99.3,"",NA,NA,1,2016-09-01,2016
"430","2016-10","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99.8,"",NA,NA,1,2016-10-01,2016
"431","2016-11","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99.9,"",NA,NA,1,2016-11-01,2016
"432","2016-12","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,100,"",NA,NA,1,2016-12-01,2016
"433","2017-01","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,99.9,"",NA,NA,1,2017-01-01,2017
"434","2017-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,100.2,"",NA,NA,1,2017-02-01,2017
"435","2017-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,100.4,"",NA,NA,1,2017-03-01,2017
"436","2017-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,101.2,"",NA,NA,1,2017-04-01,2017
"437","2017-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,101.7,"",NA,NA,1,2017-05-01,2017
"438","2017-06","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.1,"",NA,NA,1,2017-06-01,2017
"439","2017-07","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.7,"",NA,NA,1,2017-07-01,2017
"440","2017-08","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.8,"",NA,NA,1,2017-08-01,2017
"441","2017-09","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2017-09-01,2017
"442","2017-10","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.1,"",NA,NA,1,2017-10-01,2017
"443","2017-11","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.2,"",NA,NA,1,2017-11-01,2017
"444","2017-12","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.2,"",NA,NA,1,2017-12-01,2017
"445","2018-01","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.2,"",NA,NA,1,2018-01-01,2018
"446","2018-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-02-01,2018
"447","2018-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-03-01,2018
"448","2018-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.7,"",NA,NA,1,2018-04-01,2018
"449","2018-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.7,"",NA,NA,1,2018-05-01,2018
"450","2018-06","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103,"",NA,NA,1,2018-06-01,2018
"451","2018-07","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.1,"",NA,NA,1,2018-07-01,2018
"452","2018-08","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103,"",NA,NA,1,2018-08-01,2018
"453","2018-09","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-09-01,2018
"454","2018-10","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-10-01,2018
"455","2018-11","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-11-01,2018
"456","2018-12","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.9,"",NA,NA,1,2018-12-01,2018
"457","2019-01","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.8,"",NA,NA,1,2019-01-01,2019
"458","2019-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.8,"",NA,NA,1,2019-02-01,2019
"459","2019-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.8,"",NA,NA,1,2019-03-01,2019
"460","2019-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.6,"",NA,NA,1,2019-04-01,2019
"461","2019-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.5,"",NA,NA,1,2019-05-01,2019
"462","2019-06","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.4,"",NA,NA,1,2019-06-01,2019
"463","2019-07","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.2,"",NA,NA,1,2019-07-01,2019
"464","2019-08","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.3,"",NA,NA,1,2019-08-01,2019
"465","2019-09","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.6,"",NA,NA,1,2019-09-01,2019
"466","2019-10","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.7,"",NA,NA,1,2019-10-01,2019
"467","2019-11","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.5,"",NA,NA,1,2019-11-01,2019
"468","2019-12","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.8,"",NA,NA,1,2019-12-01,2019
"469","2020-01","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,102.6,"",NA,NA,1,2020-01-01,2020
"470","2020-02","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.1,"",NA,NA,1,2020-02-01,2020
"471","2020-03","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.5,"",NA,NA,1,2020-03-01,2020
"472","2020-04","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.5,"",NA,NA,1,2020-04-01,2020
"473","2020-05","Canada","2016A000011124","House only","Index, 201612=100",347,"units",0,"v111955443",1.2,103.6,"",NA,NA,1,2020-05-01,2020
"474","1986-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,40.3,"",NA,NA,1,1986-01-01,1986
"475","1986-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,40.5,"",NA,NA,1,1986-02-01,1986
"476","1986-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,40.8,"",NA,NA,1,1986-03-01,1986
"477","1986-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,41.1,"",NA,NA,1,1986-04-01,1986
"478","1986-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,41.2,"",NA,NA,1,1986-05-01,1986
"479","1986-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,41.4,"",NA,NA,1,1986-06-01,1986
"480","1986-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,41.6,"",NA,NA,1,1986-07-01,1986
"481","1986-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,42.2,"",NA,NA,1,1986-08-01,1986
"482","1986-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,42.8,"",NA,NA,1,1986-09-01,1986
"483","1986-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,43.2,"",NA,NA,1,1986-10-01,1986
"484","1986-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,43.9,"",NA,NA,1,1986-11-01,1986
"485","1986-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,44.1,"",NA,NA,1,1986-12-01,1986
"486","1987-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,44.8,"",NA,NA,1,1987-01-01,1987
"487","1987-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,45.3,"",NA,NA,1,1987-02-01,1987
"488","1987-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,46.2,"",NA,NA,1,1987-03-01,1987
"489","1987-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,46.8,"",NA,NA,1,1987-04-01,1987
"490","1987-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,47.2,"",NA,NA,1,1987-05-01,1987
"491","1987-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,47.5,"",NA,NA,1,1987-06-01,1987
"492","1987-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,47.7,"",NA,NA,1,1987-07-01,1987
"493","1987-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,48.3,"",NA,NA,1,1987-08-01,1987
"494","1987-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,48.8,"",NA,NA,1,1987-09-01,1987
"495","1987-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,49,"",NA,NA,1,1987-10-01,1987
"496","1987-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,49.4,"",NA,NA,1,1987-11-01,1987
"497","1987-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,49.6,"",NA,NA,1,1987-12-01,1987
"498","1988-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,50.1,"",NA,NA,1,1988-01-01,1988
"499","1988-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,50.3,"",NA,NA,1,1988-02-01,1988
"500","1988-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,50.8,"",NA,NA,1,1988-03-01,1988
"501","1988-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,51.1,"",NA,NA,1,1988-04-01,1988
"502","1988-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,51.6,"",NA,NA,1,1988-05-01,1988
"503","1988-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,51.6,"",NA,NA,1,1988-06-01,1988
"504","1988-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,51.6,"",NA,NA,1,1988-07-01,1988
"505","1988-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,51.9,"",NA,NA,1,1988-08-01,1988
"506","1988-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.1,"",NA,NA,1,1988-09-01,1988
"507","1988-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.3,"",NA,NA,1,1988-10-01,1988
"508","1988-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.4,"",NA,NA,1,1988-11-01,1988
"509","1988-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.6,"",NA,NA,1,1988-12-01,1988
"510","1989-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.6,"",NA,NA,1,1989-01-01,1989
"511","1989-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,52.7,"",NA,NA,1,1989-02-01,1989
"512","1989-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53,"",NA,NA,1,1989-03-01,1989
"513","1989-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53,"",NA,NA,1,1989-04-01,1989
"514","1989-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.5,"",NA,NA,1,1989-05-01,1989
"515","1989-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.6,"",NA,NA,1,1989-06-01,1989
"516","1989-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.5,"",NA,NA,1,1989-07-01,1989
"517","1989-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.6,"",NA,NA,1,1989-08-01,1989
"518","1989-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.8,"",NA,NA,1,1989-09-01,1989
"519","1989-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,53.9,"",NA,NA,1,1989-10-01,1989
"520","1989-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.2,"",NA,NA,1,1989-11-01,1989
"521","1989-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.2,"",NA,NA,1,1989-12-01,1989
"522","1990-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.3,"",NA,NA,1,1990-01-01,1990
"523","1990-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1990-02-01,1990
"524","1990-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.6,"",NA,NA,1,1990-03-01,1990
"525","1990-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1990-04-01,1990
"526","1990-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1990-05-01,1990
"527","1990-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1990-06-01,1990
"528","1990-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1990-07-01,1990
"529","1990-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1990-08-01,1990
"530","1990-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1990-09-01,1990
"531","1990-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1990-10-01,1990
"532","1990-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1990-11-01,1990
"533","1990-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1990-12-01,1990
"534","1991-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1991-01-01,1991
"535","1991-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1991-02-01,1991
"536","1991-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1991-03-01,1991
"537","1991-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1991-04-01,1991
"538","1991-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1991-05-01,1991
"539","1991-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1991-06-01,1991
"540","1991-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1991-07-01,1991
"541","1991-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1991-08-01,1991
"542","1991-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1991-09-01,1991
"543","1991-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.1,"",NA,NA,1,1991-10-01,1991
"544","1991-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1991-11-01,1991
"545","1991-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1991-12-01,1991
"546","1992-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1992-01-01,1992
"547","1992-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1992-02-01,1992
"548","1992-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.6,"",NA,NA,1,1992-03-01,1992
"549","1992-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1992-04-01,1992
"550","1992-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1992-05-01,1992
"551","1992-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1992-06-01,1992
"552","1992-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.7,"",NA,NA,1,1992-07-01,1992
"553","1992-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1992-08-01,1992
"554","1992-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1992-09-01,1992
"555","1992-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1992-10-01,1992
"556","1992-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1992-11-01,1992
"557","1992-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.4,"",NA,NA,1,1992-12-01,1992
"558","1993-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.3,"",NA,NA,1,1993-01-01,1993
"559","1993-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.4,"",NA,NA,1,1993-02-01,1993
"560","1993-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.5,"",NA,NA,1,1993-03-01,1993
"561","1993-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1993-04-01,1993
"562","1993-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1993-05-01,1993
"563","1993-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1993-06-01,1993
"564","1993-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1993-07-01,1993
"565","1993-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.1,"",NA,NA,1,1993-08-01,1993
"566","1993-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.1,"",NA,NA,1,1993-09-01,1993
"567","1993-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.1,"",NA,NA,1,1993-10-01,1993
"568","1993-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.2,"",NA,NA,1,1993-11-01,1993
"569","1993-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.2,"",NA,NA,1,1993-12-01,1993
"570","1994-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55,"",NA,NA,1,1994-01-01,1994
"571","1994-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1994-02-01,1994
"572","1994-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1994-03-01,1994
"573","1994-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.8,"",NA,NA,1,1994-04-01,1994
"574","1994-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.1,"",NA,NA,1,1994-05-01,1994
"575","1994-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1994-06-01,1994
"576","1994-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1994-07-01,1994
"577","1994-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,54.9,"",NA,NA,1,1994-08-01,1994
"578","1994-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.2,"",NA,NA,1,1994-09-01,1994
"579","1994-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.2,"",NA,NA,1,1994-10-01,1994
"580","1994-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1994-11-01,1994
"581","1994-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1994-12-01,1994
"582","1995-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1995-01-01,1995
"583","1995-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.8,"",NA,NA,1,1995-02-01,1995
"584","1995-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.8,"",NA,NA,1,1995-03-01,1995
"585","1995-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.8,"",NA,NA,1,1995-04-01,1995
"586","1995-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.7,"",NA,NA,1,1995-05-01,1995
"587","1995-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.9,"",NA,NA,1,1995-06-01,1995
"588","1995-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.9,"",NA,NA,1,1995-07-01,1995
"589","1995-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.9,"",NA,NA,1,1995-08-01,1995
"590","1995-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.8,"",NA,NA,1,1995-09-01,1995
"591","1995-10","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.7,"",NA,NA,1,1995-10-01,1995
"592","1995-11","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.6,"",NA,NA,1,1995-11-01,1995
"593","1995-12","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.6,"",NA,NA,1,1995-12-01,1995
"594","1996-01","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1996-01-01,1996
"595","1996-02","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1996-02-01,1996
"596","1996-03","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.5,"",NA,NA,1,1996-03-01,1996
"597","1996-04","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.3,"",NA,NA,1,1996-04-01,1996
"598","1996-05","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.4,"",NA,NA,1,1996-05-01,1996
"599","1996-06","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.7,"",NA,NA,1,1996-06-01,1996
"600","1996-07","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.7,"",NA,NA,1,1996-07-01,1996
"601","1996-08","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.7,"",NA,NA,1,1996-08-01,1996
"602","1996-09","Quebec","2016A000224","House only","Index, 201612=100",347,"units",0,"v111955473",11.2,55.8,"",NA,NA,1,1996-09-01,1996
